ID,TIMESTAMP,L0013,L0002,L0005,L0008,ZD_P,FD_R,L0014,L0015,L0016,L0018,L0019,L0020,L0039,L0040,L0041,L0042,L0049,L0050,L0070,L0069,L0064,L0052,L0057,L0058,L0059,L0054,L0055,L0056,L0136,L0137,L0138,L0139,L0140,L0141,L0142,L0143,L0144,L0145,L0146,L0147
37652451,1655213427786 ,289.4966,0,155.5556,5.121528,4261.968945,160.677128,94.27,93.2,91.72,54.18,2.146629,2.146629,-305.2666,208.6806,-372.9746,200.8102,3219.907,9.939237,-3559.027,101.28,350.6944,94.69039,133.928,84.26526,174.963,40.98958,41.04167,41.78819,1.799768,1.145834,1.550926,58.09028,54.09722,57.20486,130.8712,158.8313,141.846,2.210648,2.204862,2.239584
37652452,1655213429786 ,297.3091,0,155.5556,5.121528,4376.98457,160.677128,94.27,93.2,91.75,54.21,2.117694,2.117694,-293.9814,209.0278,-361.6904,201.0995,3238.715,9.895834,-3566.551,101.4,349.2332,94.11169,141.1109,89.28378,168.6815,43.38542,41.70139,41.9618,1.83449,1.145834,1.545138,58.50694,53.68055,57.29167,128.5739,158.8313,141.846,2.24537,2.1875,2.239584
37652453,1655213431785 ,305.4109,0,155.5556,5.121528,4496.25927,160.677128,94.27,93.22,91.75,54.18,2.190032,2.190032,-260.1279,209.7222,-357.9277,201.0995,3246.239,9.548612,-3555.267,101.4,349.2332,97.72858,140.3128,90.53842,157.5407,40.86806,41.875,42.8125,1.782408,1.163195,1.545138,59.58334,53.28125,57.15278,126.4408,158.1677,144.4919,2.239584,2.193288,2.24537
37652454,1655213433786 ,292.9688,0,154.4271,5.121528,4313.086674,159.548628,94.27,93.22,91.72,54.18,2.247902,2.247902,-320.3125,209.0278,-361.6904,201.0995,3218.026,9.186921,-3559.027,101.4,347.772,95.05209,143.5051,82.13239,177.3333,42.79514,42.11806,41.49305,1.782408,1.111112,1.510416,57.01389,56.71875,55.01736,131.1994,157.5042,147.1377,2.210648,2.193288,2.233796
37652455,1655213435785 ,287.9051,0,155.7292,5.121528,4238.538882,160.850728,94.27,93.2,91.7,54.18,2.088759,2.088759,-267.6504,210.0694,-372.9746,201.3889,3231.191,8.95544,-3551.504,101.51,347.772,94.76273,136.5883,86.27267,174.0148,43.125,41.33681,41.61458,1.81713,1.145834,1.539352,56.59722,59.91319,55.46875,130.2149,157.3383,145.3738,2.216435,2.181712,2.233796
37652456,1655213437786 ,303.8195,0,154.1667,5.121528,4472.830679,159.288228,94.3,93.22,91.72,54.18,2.103226,2.103226,-297.7432,209.7222,-418.1133,201.6783,3178.53,9.837963,-3536.458,101.51,349.2332,96.57117,139.9137,91.79306,167.9704,42.36111,40.88542,43.48958,1.753472,1.122685,1.493055,57.22222,59.56597,55.45139,128.5739,157.5042,147.5787,2.216435,2.14699,2.239584
37652457,1655213439786 ,298.0324,0,156.4236,5.121528,4387.632993,161.545128,94.27,93.2,91.75,54.21,2.247902,2.247902,-305.2666,209.7222,-425.6367,201.3889,3189.815,7.725695,-3555.267,101.51,351.8634,96.49884,142.308,84.39075,174.3704,42.46528,43.15972,41.66666,1.805555,1.140046,1.498842,56.18056,60,55.22569,130.8712,156.5089,146.9908,2.204862,2.164352,2.222222
37652458,1655213441786 ,300.7813,0,154.2535,5.121528,4428.102299,159.375028,94.27,93.22,91.75,54.18,2.045356,2.045356,-278.9346,210.0694,-406.8291,201.3889,3208.622,8.058449,-3551.504,101.51,351.8634,98.30729,142.175,77.36484,170.5778,41.26736,42.13541,41.64931,1.753472,1.122685,1.481482,56.31944,59.49653,55.19097,129.5585,158.3336,148.4607,2.204862,2.152778,2.239584
37652459,1655213443787 ,291.6667,0,155.816,5.208333,4293.917157,161.024333,94.27,93.22,91.72,54.18,2.088759,2.088759,-316.5508,209.7222,-380.4971,201.3889,3218.027,11.00984,-3566.551,101.51,353.3246,94.76273,133.662,82.63425,179.7037,43.66319,42.11806,41.4757,1.828704,1.13426,1.545138,56.18056,60,54.75694,127.5894,158.9971,149.3426,2.280092,2.216435,2.233796
37652460,1655213445785 ,287.3264,0,155.3819,5.121528,4230.019261,160.503428,94.27,93.2,91.72,54.18,2.175564,2.175564,-305.2666,210.4167,-372.9746,202.2569,3208.623,10.54688,-3547.743,101.51,351.279,97.3669,145.1013,93.42407,160.8593,42.51736,41.16319,42.53472,1.75926,1.122685,1.510416,60,54.01042,54.02778,131.6917,158.4995,147.4317,2.204862,2.175926,2.216435
37652461,1655213447787 ,294.7049,0,154.9479,5.121528,4338.645538,160.069428,94.3,93.2,91.72,54.21,2.256583,2.256583,-297.7432,210.0694,-399.3057,202.2569,3187.934,10.9809,-3536.458,101.63,349.2332,95.63079,143.6382,78.99582,170.4593,42.29167,42.13541,41.66666,1.753472,1.111112,1.493055,60,54.20139,56.54514,130.2149,158.8313,143.904,2.1875,2.135416,2.222222
37652462,1655213449786 ,299.0451,0,155.1215,5.121528,4402.541962,160.243028,94.27,93.2,91.75,54.21,2.175564,2.175564,-256.3652,210.4167,-376.7363,202.2569,3231.192,8.695024,-3547.743,101.63,347.772,96.35416,139.5147,87.02548,178.637,43.00347,42.55208,41.30209,1.805555,1.116898,1.487268,60,54.02778,55.3125,125.9485,159.6607,144.6389,2.175926,2.152778,2.210648
37652463,1655213451786 ,278.7905,0,155.3819,5.208333,4104.353741,160.590233,94.27,93.22,91.75,54.21,2.074291,2.074291,-286.458,210.4167,-372.9746,202.2569,3225.55,10.37326,-3555.267,101.74,346.3108,95.41377,140.3128,89.66019,175.9111,43.95833,41.85764,42.53472,1.782408,1.163195,1.493055,60,54.93056,55.79861,130.8712,156.6747,145.5208,2.210648,2.135416,2.233796
37652464,1655213453786 ,292.9688,0,155.3819,5.121528,4313.086674,160.503428,94.27,93.22,91.72,54.18,2.175564,2.175564,-305.2666,210.4167,-376.7363,202.2569,3195.457,8.95544,-3536.458,101.74,346.3108,96.13715,143.9042,90.53842,166.6667,42.08333,41.70139,43.69792,1.77662,1.087962,1.469908,60,53.64583,56.37153,128.5739,158.9971,146.9908,2.1875,2.164352,2.210648
37652465,1655213455786 ,291.6667,0,154.6875,5.208333,4293.917157,159.895833,94.27,93.22,91.72,54.18,2.337601,2.337601,-278.9346,210.7639,-369.2129,202.2569,3227.43,10.41667,-3551.504,101.74,347.772,97.00521,145.6334,76.48657,175.0815,42.55208,43.03819,41.21528,1.77662,1.15162,1.52199,55.98958,59.91319,56.9618,128.4099,157.67,143.022,2.251158,2.193288,2.222222
37652466,1655213457786 ,292.8241,0,155.3819,5.121528,4310.9564,160.503428,94.3,93.22,91.72,54.21,2.357856,2.357856,-286.458,210.4167,-369.2129,202.8356,3231.192,11.38599,-3559.027,101.74,350.4022,95.77546,134.3271,87.40186,176.1481,43.42014,40.79861,41.04167,1.75926,1.111112,1.539352,56.11111,59.82639,55.97222,128.9021,159.6607,144.7859,2.152778,2.158565,2.233796
37652467,1655213459786 ,302.5174,0,153.559,5.121528,4453.661163,158.680528,94.27,93.2,91.75,54.21,2.190032,2.190032,-301.5039,210.7639,-357.9277,202.8356,3221.788,9.201388,-3551.504,101.74,352.1557,95.55845,143.5051,93.67499,165.7185,41.57986,42.88195,43.17709,1.811342,1.116898,1.52199,55.24306,57.03125,54.84375,127.9176,157.5042,143.316,2.210648,2.118055,2.216435
37652468,1655213461785 ,285.8796,0,156.5972,5.121528,4208.719471,161.718728,94.27,93.22,91.75,54.21,2.305773,2.305773,-286.458,210.7639,-361.6904,202.8356,3227.43,9.620949,-3551.504,101.86,353.3246,97.65625,141.6429,87.52731,170.5778,41.38889,42.48264,43.03819,1.730324,1.09375,1.46412,55.74653,56.78819,56.31944,131.0353,157.3383,145.6678,2.152778,2.118055,2.216435
37652469,1655213463786 ,283.1308,0,154.6875,5.208333,4168.251638,159.895833,94.27,93.2,91.72,54.21,2.247902,2.247902,-316.5508,210.7639,-361.6904,202.8356,3212.383,9.346065,-3551.504,101.86,352.4479,94.69039,140.5788,67.5787,172.3556,43.00347,42.34375,41.70139,1.799768,1.09375,1.493055,55.81597,54.96528,55.3125,132.0199,157.5042,143.7569,2.233796,2.181712,2.216435
37652470,1655213465787 ,286.0243,0,155.5556,5.121528,4210.849745,160.677128,94.27,93.2,91.72,54.21,2.26237,2.26237,-305.2666,211.8056,-357.9277,202.8356,3227.431,10.37326,-3555.267,101.86,350.6944,96.64352,132.3319,89.40924,176.9778,44.79167,40.88542,41.84028,1.75926,1.13426,1.498842,56.80556,55.15625,55.05208,130.5431,155.8453,140.3762,2.210648,2.181712,2.233796
37652471,1655213467786 ,284.2882,0,154.2535,5.121528,4185.29088,159.375028,94.3,93.2,91.7,54.21,2.220414,2.220414,-286.458,211.4583,-361.6904,202.5463,3234.953,10.04051,-3559.027,101.86,350.6944,96.20949,139.1156,91.16574,163.9408,42.01389,43.125,43.4375,1.747685,1.059028,1.40625,58.57639,53.73264,56.44097,127.0971,158.8313,139.0533,2.158565,2.08912,2.210648
37652472,1655213469786 ,299.6238,0,155.9028,5.121528,4411.061584,161.024328,94.27,93.2,91.75,54.21,2.398365,2.398365,-278.9346,211.4583,-361.6904,203.125,3238.715,8.709491,-3551.504,101.97,351.8634,98.01794,143.1061,79.49768,173.3037,42.25694,42.74306,41.44097,1.782408,1.163195,1.52199,57.93403,53.48959,57.53472,129.2303,158.1677,143.316,2.181712,2.164352,2.233796
37652473,1655213471786 ,290.3646,0,153.8194,5.121528,4274.747641,158.940928,94.27,93.2,91.75,54.23,2.247902,2.247902,-301.5039,211.8056,-395.5439,203.125,3202.98,9.693287,-3551.504,101.97,353.3246,94.54572,141.1109,88.28009,175.3185,42.8993,42.79514,41.70139,1.770834,1.122685,1.498842,58.78472,60,57.06597,130.5431,157.1724,143.022,2.164352,2.14699,2.222222
37652474,1655213473786 ,284.8669,0,155.816,5.121528,4193.810502,160.937528,94.27,93.22,91.75,54.21,2.161097,2.161097,-282.6973,211.4583,-372.9746,203.125,3227.431,9.780092,-3555.267,101.97,351.8634,94.83508,127.2773,93.04767,171.1704,43.68056,42.44792,40.74653,1.799768,1.111112,1.487268,60,57.67361,55.65972,130.8712,158.4995,136.7014,2.181712,2.175926,2.210648
37652475,1655213475786 ,283.1308,0,155.5556,5.121528,4168.251638,160.677128,94.3,93.22,91.7,54.18,2.247902,2.247902,-282.6973,211.8056,-357.9277,203.125,3219.907,10.47454,-3540.22,102.09,350.6944,96.64352,143.6382,96.56064,162.637,43.26389,41.44097,43.21181,1.741898,1.111112,1.46412,60,56.45833,55.67708,131.6917,157.1724,140.0822,2.175926,2.118055,2.216435
37652476,1655213477786 ,284.2882,0,155.2952,5.121528,4185.29088,160.416728,94.27,93.2,91.72,54.21,2.26237,2.26237,-263.8887,211.8056,-372.9746,203.7037,3236.835,9.505209,-3555.267,102.09,350.6944,97.43924,142.308,84.5162,174.3704,42.11806,42.43055,41.85764,1.788195,1.122685,1.469908,60,56.70139,57.10069,131.6917,156.8406,140.2292,2.1875,2.14699,2.216435
37652477,1655213479786 ,296.5857,0,154.9479,5.121528,4366.334675,160.069428,94.27,93.2,91.72,54.18,2.211733,2.211733,-301.5039,212.1528,-399.3057,203.125,3204.862,8.95544,-3555.267,102.09,350.6944,96.13715,139.5147,88.78195,174.4889,43.125,41.84028,41.33681,1.747685,1.111112,1.469908,56.68403,60,56.77084,128.0817,157.67,141.1111,2.193288,2.12963,2.210648
37652478,1655213481786 ,288.9178,0,155.2952,5.208333,4253.447852,160.503533,94.25,93.2,91.75,54.21,2.161097,2.161097,-312.7891,212.1528,-418.1133,203.9931,3182.292,8.550347,-3547.743,102.09,350.4022,95.92014,140.8448,89.66019,172,42.62153,42.13541,42.25694,1.741898,1.09375,1.46412,56.57986,55.06945,57.01389,130.379,160.656,139.3472,2.14699,2.12963,2.193288
37652479,1655213483786 ,289.6412,0,154.1667,5.121528,4264.097746,159.288228,94.25,93.22,91.75,54.21,2.305773,2.305773,-293.9814,212.1528,-376.7363,203.9931,3219.908,10.77836,-3555.267,102.09,351.8634,97.3669,145.7664,90.91483,155.0519,42.01389,42.17014,42.69097,1.782408,1.105324,1.469908,56.59722,54.77431,58.05556,132.8403,157.3383,141.2581,2.181712,2.1875,2.210648
37652480,1655213485786 ,279.5139,0,155.816,5.208333,4115.003636,161.024333,94.27,93.2,91.7,54.18,2.435981,2.435981,-297.7432,212.5,-395.5439,203.9931,3201.1,9.215857,-3547.743,102.2,351.8634,96.20949,147.0965,76.98843,170.8148,42.27431,43.22917,41.94445,1.747685,1.064815,1.46412,55.36459,59.0625,57.96875,131.0353,159.163,140.2292,2.135416,2.12963,2.210648
37652481,1655213487786 ,284.8669,0,155.9028,5.121528,4193.810502,161.024328,94.27,93.2,91.72,54.21,2.318794,2.318794,-263.8887,212.1528,-395.5439,203.9931,3229.311,8.23206,-3559.027,102.2,353.3246,96.35416,137.7855,86.39816,171.4074,43.17709,43.94097,41.70139,1.805555,1.116898,1.469908,56.68403,54.375,56.85764,131.1994,157.5042,140.0822,2.210648,2.14699,2.210648
37652482,1655213489786 ,276.6204,0,154.5139,5.121528,4072.405529,159.635428,94.25,93.2,91.75,54.21,2.181351,2.181351,-293.9814,212.5,-406.8291,203.9931,3197.338,10.06944,-3547.743,102.2,353.3246,96.49884,130.4696,91.2912,174.963,43.33333,41.16319,41.59722,1.730324,1.111112,1.481482,56.89236,54.23611,57.32639,128.738,158.3336,144.6389,2.181712,2.193288,2.210648
37652483,1655213491786 ,286.603,0,155.1215,5.208333,4219.369366,160.329833,94.27,93.2,91.75,54.21,2.399812,2.399812,-312.7891,213.1944,-376.7363,204.2824,3210.504,9.505209,-3555.267,102.32,351.8634,98.45197,140.9778,91.54211,162.0444,42.34375,41.82292,43.07291,1.770834,1.122685,1.440972,58.8368,54.86111,58.10764,130.2149,158.3336,141.846,2.1875,2.135416,2.210648
37652484,1655213493786 ,278.3565,0,154.1667,5.121528,4097.964393,159.288228,94.25,93.22,91.75,54.21,2.32024,2.32024,-278.9346,212.5,-380.4971,204.2824,3221.788,9.129051,-3551.504,102.32,350.4022,94.18403,144.9683,70.71527,167.8519,42.20486,43.94097,42.34375,1.753472,1.105324,1.458334,58.05556,57.11806,58.61111,132.184,158.0018,140.0822,2.175926,2.123842,2.222222
37652485,1655213495787 ,279.2245,0,155.0347,5.121528,4110.743089,160.156228,94.27,93.2,91.7,54.18,2.218967,2.218967,-324.0742,213.1944,-372.9746,204.2824,3191.695,8.883101,-3540.22,102.32,351.8634,95.8478,135.9233,89.03287,180.0593,43.07291,41.35417,41.94445,1.747685,1.111112,1.46412,58.52431,59.40972,55.32986,130.5431,157.67,141.846,2.1875,2.158565,2.210648
37652486,1655213497786 ,288.6284,0,155.0347,5.121528,4249.187305,160.156228,94.27,93.2,91.7,54.21,2.233435,2.233435,-297.7432,212.5,-361.6904,204.2824,3225.55,9.968171,-3555.267,102.43,353.3246,95.63079,141.5099,87.40186,171.6445,42.46528,40.88542,43.47222,1.811342,1.116898,1.498842,59.79167,60,57.82986,128.0817,159.9924,140.9641,2.164352,2.1875,2.216435
37652487,1655213499787 ,280.2372,0,155.5556,5.208333,4125.652058,160.763933,94.27,93.2,91.72,54.21,2.430194,2.430194,-301.5039,213.1944,-395.5439,204.2824,3199.219,9.823495,-3547.743,102.43,351.279,98.886,142.8401,90.03656,170.3407,42.69097,41.68403,42.53472,1.730324,1.111112,1.435185,60,59.98264,56.92708,129.3944,158.9971,141.1111,2.164352,2.12963,2.204862
37652488,1655213501786 ,280.0926,0,154.2535,5.121528,4123.523257,159.375028,94.25,93.2,91.75,54.21,2.326027,2.326027,-297.7432,213.1944,-418.1133,204.2824,3189.815,8.564815,-3547.743,102.43,347.772,94.18403,151.752,76.73749,170.9333,41.70139,42.22222,42.08333,1.77662,1.111112,1.469908,58.31597,56.71875,56.23264,130.2149,159.6607,143.022,2.193288,2.123842,2.210648
37652489,1655213503787 ,283.4201,0,155.5556,5.121528,4172.510712,160.677128,94.25,93.2,91.72,54.21,2.218967,2.218967,-312.7891,212.5,-433.1602,204.5717,3167.245,10.14178,-3540.22,102.43,347.772,95.99248,128.3414,89.66019,176.7407,43.59375,41.9618,41.25,1.747685,1.116898,1.46412,58.28125,60,56.51042,131.0353,159.6607,144.0509,2.14699,2.123842,2.204862
37652490,1655213505786 ,285.735,0,155.4688,5.208333,4206.59067,160.677133,94.25,93.2,91.72,54.21,2.190032,2.190032,-278.9346,213.5417,-414.3516,205.1505,3193.577,10.11285,-3540.22,102.55,349.2332,96.28183,140.5788,93.80048,158.6074,42.1875,41.57986,43.22917,1.788195,1.116898,1.510416,56.45833,54.6007,57.65625,131.3635,158.1677,146.4028,2.204862,2.164352,2.210648
37652491,1655213507786 ,290.9433,0,154.8611,5.121528,4283.267263,159.982628,94.25,93.2,91.7,54.21,2.363643,2.363643,-297.7432,213.1944,-406.8291,204.5717,3202.98,10.18519,-3555.267,102.55,351.8634,96.57117,145.5004,78.36853,174.6074,42.17014,42.72569,42.17014,1.770834,1.09375,1.487268,56.05903,53.68055,56.875,130.0508,158.4995,145.9618,2.204862,2.158565,2.210648
37652492,1655213509786 ,286.4583,0,155.4688,5.121528,4217.239093,160.590328,94.25,93.2,91.72,54.21,2.190032,2.190032,-301.5039,213.5417,-388.0205,204.5717,3202.981,9.346065,-3547.743,102.55,351.8634,96.28183,138.4506,83.63797,172.9482,43.38542,42.51736,41.99653,1.77662,1.145834,1.516204,56.78819,53.94097,56.51042,128.738,160.1583,145.2268,2.216435,2.1875,2.216435
37652493,1655213511786 ,274.4503,0,155.2952,5.121528,4040.457317,160.416728,94.25,93.2,91.75,54.21,2.103226,2.103226,-305.2666,213.5417,-388.0205,204.5717,3193.576,10.08391,-3540.22,102.55,351.8634,95.2691,134.5931,88.40555,177.3333,43.59375,43.57639,41.51042,1.81713,1.105324,1.481482,57.01389,59.04514,56.61458,128.0817,160.9878,149.0486,2.216435,2.175926,2.216435
37652494,1655213513787 ,286.3137,0,155.3819,5.121528,4215.110291,160.503428,94.25,93.2,91.7,54.21,2.045356,2.045356,-286.458,213.5417,-376.7363,204.5717,3223.669,8.391204,-3555.267,102.66,351.8634,96.57117,139.9137,93.17316,171.0519,42.82986,41.42361,43.33333,1.799768,1.140046,1.516204,58.87153,55.32986,56.54514,126.769,160.1583,147.4317,2.210648,2.1875,2.222222
37652495,1655213515786 ,275.7523,0,154.1667,5.208333,4059.625361,159.375033,94.25,93.2,91.7,54.18,2.450449,2.450449,-305.2666,213.5417,-357.9277,205.1505,3208.623,10.9375,-3540.22,102.66,353.3246,97.3669,145.6334,80.75232,169.3926,42.25694,43.09028,41.78819,1.770834,1.09375,1.487268,55.67708,56.9618,55.10417,128.9021,158.3336,145.6678,2.175926,2.152778,2.222222
37652496,1655213517786 ,293.5475,0,155.2952,5.121528,4321.606295,160.416728,94.25,93.2,91.7,54.21,2.407046,2.407046,-282.6973,213.5417,-391.7822,205.1505,3195.458,8.11632,-3532.697,102.77,353.3246,95.63079,134.4601,86.89999,177.4519,43.3507,42.56944,41.68403,1.753472,1.09375,1.493055,58.54166,57.13541,55.24306,131.1994,156.5089,144.1979,2.210648,2.123842,2.216435
37652497,1655213519786 ,281.6841,0,154.4271,5.121528,4146.95332,159.548628,94.25,93.17,91.7,54.21,2.161097,2.161097,-320.3125,213.8889,-361.6904,205.1505,3206.742,9.85243,-3547.743,102.77,350.6944,94.54572,132.1989,86.39816,172.8296,42.88195,42.20486,42.43055,1.75926,1.116898,1.46412,56.35417,59.09722,55.72916,131.0353,161.8172,146.6967,2.135416,2.123842,2.216435
37652498,1655213521787 ,286.603,0,156.25,5.121528,4219.369366,161.371528,94.25,93.17,91.72,54.21,2.216074,2.216074,-282.6973,213.5417,-391.7822,205.1505,3202.98,9.577546,-3540.22,102.77,349.2332,97.58392,144.1702,93.04767,152.2074,42.17014,41.51042,41.75347,1.805555,1.13426,1.46412,58.15972,59.20139,55.88542,132.0199,159.3289,145.5208,2.164352,2.135416,2.210648
37652499,1655213523787 ,275.897,0,154.9479,5.208333,4061.755634,160.156233,94.22,93.17,91.72,54.21,2.279731,2.279731,-305.2666,213.8889,-391.7822,205.1505,3199.219,11.70428,-3547.743,102.77,347.772,95.77546,141.6429,72.9736,170.2222,42.60416,42.88195,41.66666,1.730324,1.087962,1.440972,57.4132,58.68056,55.88542,127.5894,159.9924,149.7835,2.158565,2.106482,2.204862
37652500,1655213525785 ,276.6204,0,155.2952,5.121528,4072.405529,160.416728,94.22,93.17,91.7,54.21,2.378111,2.378111,-297.7432,213.5417,-399.3057,205.4398,3206.742,11.16898,-3555.267,102.89,347.772,96.35416,130.2036,88.15463,176.9778,43.52431,41.51042,41.51042,1.83449,1.145834,1.487268,60,58.24653,55.29514,131.3635,157.3383,143.169,2.204862,2.181712,2.216435
37652501,1655213527785 ,275.1736,0,155.5556,5.208333,4051.105739,160.763933,94.25,93.17,91.7,54.18,2.175564,2.175564,-316.5508,213.8889,-414.3516,205.7292,3193.576,8.95544,-3559.027,102.89,352.1557,94.47337,142.574,90.53842,167.8519,42.48264,40.625,43.61111,1.747685,1.116898,1.498842,58.3507,54.79166,54.16667,132.6762,159.3289,143.169,2.181712,2.175926,2.216435
37652502,1655213529787 ,280.9607,0,153.6458,5.121528,4136.303425,158.767328,94.22,93.17,91.72,54.21,2.479384,2.479384,-282.6973,213.8889,-376.7363,205.7292,3229.311,9.476274,-3559.027,102.89,357.1238,98.01794,139.5147,88.28009,171.0519,42.56944,41.68403,42.63889,1.77662,1.116898,1.516204,55.92014,53.22917,56.59722,130.2149,158.4995,144.7859,2.222222,2.158565,2.216435
37652503,1655213531786 ,287.3264,0,156.684,5.208333,4230.019261,161.892333,94.22,93.17,91.7,54.21,2.363643,2.363643,-312.7891,213.8889,-436.9209,205.7292,3184.172,9.027778,-3559.027,103,358.5851,96.49884,143.5051,73.97733,175.5556,42.63889,42.60416,41.61458,1.799768,1.13426,1.498842,58.10764,54.07986,55.12153,131.6917,159.9924,146.6967,2.193288,2.164352,2.233796
37652504,1655213533786 ,276.1863,0,154.8611,5.121528,4066.014709,159.982628,94.22,93.17,91.7,54.21,2.343389,2.343389,-305.2666,214.2361,-444.4443,205.7292,3184.172,10.77836,-3559.027,103,356.2471,96.49884,134.8591,88.78195,179.7037,44.01041,41.64931,41.57986,1.753472,1.087962,1.469908,56.57986,54.6875,55.12153,130.8712,158.0018,143.169,2.222222,2.14699,2.210648
37652505,1655213535786 ,282.9861,0,155.2952,5.208333,4166.121364,160.503533,94.22,93.17,91.67,54.18,2.190032,2.190032,-320.3125,213.8889,-410.5898,206.0185,3193.576,8.695024,-3559.027,103,351.8634,94.83508,145.2343,93.17316,169.2741,41.875,41.4757,43.42014,1.799768,1.122685,1.510416,56.23264,53.73264,55.19097,127.5894,158.8313,144.0509,2.262732,2.210648,2.233796
37652506,1655213537787 ,293.1134,0,154.0798,5.121528,4315.215475,159.201328,94.22,93.17,91.67,54.18,2.32024,2.32024,-278.9346,214.2361,-406.8291,206.0185,3208.622,10.47454,-3551.504,103.12,351.8634,97.80093,143.5051,84.5162,169.9852,42.03125,43.125,42.11806,1.75926,1.105324,1.469908,55.59028,60,57.01389,131.0353,157.67,142.728,2.1875,2.118055,2.222222
37652507,1655213539786 ,289.4966,0,155.7292,5.208333,4261.968945,160.937533,94.22,93.15,91.67,54.18,2.32024,2.32024,-260.1279,213.8889,-410.5898,206.5972,3231.192,9.100116,-3566.551,103.12,351.8634,99.39236,143.5051,83.38702,173.3037,42.43055,43.07291,41.5625,1.788195,1.140046,1.510416,56.16319,60,55.97222,130.5431,159.9924,146.8438,2.216435,2.164352,2.210648
37652508,1655213541786 ,285.8796,0,153.6458,5.121528,4208.719471,158.767328,94.22,93.15,91.7,54.21,2.146629,2.146629,-312.7891,214.2361,-433.1602,206.5972,3167.245,10.80729,-3540.22,103.12,350.4022,94.90741,131.0017,92.6713,174.963,43.40278,43.26389,41.05903,1.753472,1.09375,1.458334,56.97917,59.79167,54.96528,132.8403,160.4901,149.1956,2.210648,2.152778,2.216435
37652509,1655213543786 ,286.3137,0,156.25,5.208333,4215.110291,161.458333,94.2,93.17,91.72,54.21,2.435981,2.435981,-286.458,214.2361,-395.5439,206.0185,3206.742,10.56134,-3547.743,103.12,347.4797,97.43924,140.4458,92.42038,165.8371,42.44792,41.00695,43.26389,1.741898,1.105324,1.481482,56.94445,59.72222,56.11111,132.184,158.0018,145.5208,2.135416,2.12963,2.210648
